ListSchema={"schemaXmlList":["<Field ID=\"{fa564e0f-0c70-4ab9-b863-0177e6ddd247}\" Type=\"Text\" Name=\"Title\" DisplayName=\"Title\" Required=\"FALSE\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"Title\" FromBaseType=\"TRUE\" MaxLength=\"255\" />","<Field Type=\"Text\" DisplayName=\"BayDisplayName\" Name=\"field_1\" ID=\"{f6ee9189-27eb-42d4-ae9a-11bf1d785a0b}\" StaticName=\"field_1\" />","<Field Type=\"Text\" DisplayName=\"MapSection\" Name=\"field_2\" ID=\"{8124203e-4d63-47ce-90ba-2e7526f4989c}\" StaticName=\"field_2\" />","<Field Type=\"Number\" DisplayName=\"BayNumber\" Name=\"field_3\" ID=\"{857e717b-0085-4936-9c4d-5cbc7c08bf16}\" StaticName=\"field_3\" />","<Field Type=\"Number\" DisplayName=\"BaySlot\" Name=\"field_4\" ID=\"{8825d1d5-a3d9-4051-b432-7dabb2185a58}\" StaticName=\"field_4\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"BayCategory\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"field_5\" Title=\"BayCategory\" Type=\"Choice\" ID=\"{4b222483-0c4c-42f6-b102-2d22a3edc344}\" StaticName=\"field_5\"><CHOICES><CHOICE>Coral</CHOICE><CHOICE>Tempered</CHOICE><CHOICE>MirrorAnnealed</CHOICE><CHOICE>ManualOversized</CHOICE><CHOICE>Ignored</CHOICE><CHOICE>SDI</CHOICE><CHOICE>Overflow</CHOICE><CHOICE>ManualException</CHOICE></CHOICES></Field>","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"AutoAssignable\" Format=\"Dropdown\" Name=\"field_6\" Title=\"AutoAssignable\" Type=\"Boolean\" ID=\"{83aaf82f-13a0-4956-847f-eeee8d39b6bf}\" StaticName=\"field_6\"><Default>1</Default></Field>","<Field Type=\"Number\" DisplayName=\"AssignmentPriority\" Name=\"field_7\" ID=\"{d8b5be32-6471-4463-a24c-dcf970ed2e53}\" StaticName=\"field_7\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"BayStatus\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"field_8\" Title=\"BayStatus\" Type=\"Choice\" ID=\"{e52b3b37-d7ee-4a84-80d0-57bfa3012a2f}\" StaticName=\"field_8\"><CHOICES><CHOICE>Available</CHOICE><CHOICE>ManualHold</CHOICE><CHOICE>OutOfService</CHOICE></CHOICES></Field>","<Field Type=\"Text\" DisplayName=\"SourceCell\" Name=\"field_9\" ID=\"{4a43e5ed-dc06-48cf-957d-5c4d40d1c33c}\" StaticName=\"field_9\" />","<Field AppendOnly=\"FALSE\" ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"Notes\" Format=\"Dropdown\" IsolateStyles=\"FALSE\" Name=\"field_10\" RichText=\"FALSE\" RichTextMode=\"Compatible\" Title=\"Notes\" Type=\"Note\" ID=\"{3a7b8f59-29ba-492a-a3d5-5df310d0198e}\" StaticName=\"field_10\" />","<Field ID=\"{82642ec8-ef9b-478f-acf9-31f7d45fbc31}\" ReadOnly=\"TRUE\" Type=\"Computed\" Name=\"LinkTitle\" DisplayName=\"BayKey\" DisplayNameSrcField=\"Title\" ClassInfo=\"Menu\" AuthoringInfo=\"(linked to item with edit menu)\" ListItemMenuAllowed=\"Required\" LinkToItemAllowed=\"Prohibited\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"LinkTitle\" FromBaseType=\"TRUE\"><FieldRefs><FieldRef Name=\"Title\" /><FieldRef Name=\"LinkTitleNoMenu\" /><FieldRef Name=\"_EditMenuTableStart2\" /><FieldRef Name=\"_EditMenuTableEnd\" /></FieldRefs><DisplayPattern><FieldSwitch><Expr><GetVar Name=\"FreeForm\" /></Expr><Case Value=\"TRUE\"><Field Name=\"LinkTitleNoMenu\" /></Case><Default><HTML><![CDATA[<div class=\"ms-vb itx\" onmouseover=\"OnItem(this)\" CTXName=\"ctx]]></HTML><Field Name=\"_EditMenuTableStart2\" /><HTML><![CDATA[\">]]></HTML><Field Name=\"LinkTitleNoMenu\" /><HTML><![CDATA[</div>]]></HTML><HTML><![CDATA[<div class=\"s4-ctx\" onmouseover=\"OnChildItem(this.parentNode); return false;\">]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[<a onfocus=\"OnChildItem(this.parentNode.parentNode); return false;\" onclick=\"PopMenuFromChevron(event); return false;\" href=\"javascript:;\" title=\"Open Menu\"></a>]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[</div>]]></HTML></Default></FieldSwitch></DisplayPattern></Field>"]}
"BayKey","BayDisplayName","MapSection","BayNumber","BaySlot","BayCategory","AutoAssignable","AssignmentPriority","BayStatus","SourceCell","Notes"
"M-BAY18-04","18--4","Bay 18","18","4","MirrorAnnealed","True","1,804","Available","R58","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-05","18--5","Bay 18","18","5","MirrorAnnealed","True","1,805","Available","R59","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-06","18--6","Bay 18","18","6","MirrorAnnealed","True","1,806","Available","R60","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-07","18--7","Bay 18","18","7","MirrorAnnealed","True","1,807","Available","R61","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-08","18--8","Bay 18","18","8","MirrorAnnealed","True","1,808","Available","R62","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-09","18--9","Bay 18","18","9","MirrorAnnealed","True","1,809","Available","R63","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-10","18--10","Bay 18","18","10","MirrorAnnealed","True","1,810","Available","R64","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-11","18--11","Bay 18","18","11","MirrorAnnealed","True","1,811","Available","R65","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-12","18--12","Bay 18","18","12","MirrorAnnealed","True","1,812","Available","R66","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-13","18--13","Bay 18","18","13","MirrorAnnealed","True","1,813","Available","R67","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-14","18--14","Bay 18","18","14","MirrorAnnealed","True","1,814","Available","R68","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-15","18--15","Bay 18","18","15","MirrorAnnealed","True","1,815","Available","R69","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-16","18--16","Bay 18","18","16","MirrorAnnealed","True","1,816","Available","R70","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-17","18--17","Bay 18","18","17","MirrorAnnealed","True","1,817","Available","R71","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-18","18--18","Bay 18","18","18","MirrorAnnealed","True","1,818","Available","R72","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-19","18--19","Bay 18","18","19","MirrorAnnealed","True","1,819","Available","R73","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-20","18--20","Bay 18","18","20","MirrorAnnealed","True","1,820","Available","R74","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-21","18--21","Bay 18","18","21","MirrorAnnealed","True","1,821","Available","R75","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY18-22","18--22","Bay 18","18","22","MirrorAnnealed","True","1,822","Available","R76","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-01","19--1","Bay 19","19","1","MirrorAnnealed","True","1,901","Available","R81","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-02","19--2","Bay 19","19","2","MirrorAnnealed","True","1,902","Available","R82","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-03","19--3","Bay 19","19","3","MirrorAnnealed","True","1,903","Available","R83","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-04","19--4","Bay 19","19","4","MirrorAnnealed","True","1,904","Available","R84","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-05","19--5","Bay 19","19","5","MirrorAnnealed","True","1,905","Available","R85","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-06","19--6","Bay 19","19","6","MirrorAnnealed","True","1,906","Available","R86","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-07","19--7","Bay 19","19","7","MirrorAnnealed","True","1,907","Available","R87","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-08","19--8","Bay 19","19","8","MirrorAnnealed","True","1,908","Available","R88","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-09","19--9","Bay 19","19","9","MirrorAnnealed","True","1,909","Available","R89","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-10","19--10","Bay 19","19","10","MirrorAnnealed","True","1,910","Available","R90","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-11","19--11","Bay 19","19","11","MirrorAnnealed","True","1,911","Available","R91","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-12","19--12","Bay 19","19","12","MirrorAnnealed","True","1,912","Available","R92","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-13","19--13","Bay 19","19","13","MirrorAnnealed","True","1,913","Available","R93","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-14","19--14","Bay 19","19","14","MirrorAnnealed","True","1,914","Available","R94","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-15","19--15","Bay 19","19","15","MirrorAnnealed","True","1,915","Available","R95","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-16","19--16","Bay 19","19","16","MirrorAnnealed","True","1,916","Available","R96","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-17","19--17","Bay 19","19","17","MirrorAnnealed","True","1,917","Available","R97","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-18","19--18","Bay 19","19","18","MirrorAnnealed","True","1,918","Available","R98","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-19","19--19","Bay 19","19","19","MirrorAnnealed","True","1,919","Available","R99","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-20","19--20","Bay 19","19","20","MirrorAnnealed","True","1,920","Available","R100","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-21","19--21","Bay 19","19","21","MirrorAnnealed","True","1,921","Available","R101","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY19-22","19--22","Bay 19","19","22","MirrorAnnealed","True","1,922","Available","R102","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-01","20--1","Bay 20","20","1","MirrorAnnealed","True","2,001","Available","R107","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-02","20--2","Bay 20","20","2","MirrorAnnealed","True","2,002","Available","R108","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-03","20--3","Bay 20","20","3","MirrorAnnealed","True","2,003","Available","R109","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-04","20--4","Bay 20","20","4","MirrorAnnealed","True","2,004","Available","R110","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-05","20--5","Bay 20","20","5","MirrorAnnealed","True","2,005","Available","R111","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-06","20--6","Bay 20","20","6","MirrorAnnealed","True","2,006","Available","R112","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-07","20--7","Bay 20","20","7","MirrorAnnealed","True","2,007","Available","R113","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-08","20--8","Bay 20","20","8","MirrorAnnealed","True","2,008","Available","R114","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-09","20--9","Bay 20","20","9","MirrorAnnealed","True","2,009","Available","R115","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-10","20--10","Bay 20","20","10","MirrorAnnealed","True","2,010","Available","R116","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-11","20--11","Bay 20","20","11","MirrorAnnealed","True","2,011","Available","R117","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-12","20--12","Bay 20","20","12","MirrorAnnealed","True","2,012","Available","R118","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-13","20--13","Bay 20","20","13","MirrorAnnealed","True","2,013","Available","R119","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-14","20--14","Bay 20","20","14","MirrorAnnealed","True","2,014","Available","R120","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-15","20--15","Bay 20","20","15","MirrorAnnealed","True","2,015","Available","R121","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-16","20--16","Bay 20","20","16","MirrorAnnealed","True","2,016","Available","R122","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-17","20--17","Bay 20","20","17","MirrorAnnealed","True","2,017","Available","R123","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-18","20--18","Bay 20","20","18","MirrorAnnealed","True","2,018","Available","R124","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-19","20--19","Bay 20","20","19","MirrorAnnealed","True","2,019","Available","R125","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-20","20--20","Bay 20","20","20","MirrorAnnealed","True","2,020","Available","R126","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-21","20--21","Bay 20","20","21","MirrorAnnealed","True","2,021","Available","R127","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY20-22","20--22","Bay 20","20","22","MirrorAnnealed","True","2,022","Available","R128","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-01","21--1","Bay 21","21","1","MirrorAnnealed","True","2,101","Available","R133","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-02","21--2","Bay 21","21","2","MirrorAnnealed","True","2,102","Available","R134","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-03","21--3","Bay 21","21","3","MirrorAnnealed","True","2,103","Available","R135","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-04","21--4","Bay 21","21","4","MirrorAnnealed","True","2,104","Available","R136","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-05","21--5","Bay 21","21","5","MirrorAnnealed","True","2,105","Available","R137","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-06","21--6","Bay 21","21","6","MirrorAnnealed","True","2,106","Available","R138","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-07","21--7","Bay 21","21","7","MirrorAnnealed","True","2,107","Available","R139","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-08","21--8","Bay 21","21","8","MirrorAnnealed","True","2,108","Available","R140","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-09","21--9","Bay 21","21","9","MirrorAnnealed","True","2,109","Available","R141","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-10","21--10","Bay 21","21","10","MirrorAnnealed","True","2,110","Available","R142","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-11","21--11","Bay 21","21","11","MirrorAnnealed","True","2,111","Available","R143","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-12","21--12","Bay 21","21","12","MirrorAnnealed","True","2,112","Available","R144","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-13","21--13","Bay 21","21","13","MirrorAnnealed","True","2,113","Available","R145","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-14","21--14","Bay 21","21","14","MirrorAnnealed","True","2,114","Available","R146","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-15","21--15","Bay 21","21","15","MirrorAnnealed","True","2,115","Available","R147","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-16","21--16","Bay 21","21","16","MirrorAnnealed","True","2,116","Available","R148","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-17","21--17","Bay 21","21","17","MirrorAnnealed","True","2,117","Available","R149","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-18","21--18","Bay 21","21","18","MirrorAnnealed","True","2,118","Available","R150","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-19","21--19","Bay 21","21","19","MirrorAnnealed","True","2,119","Available","R151","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-20","21--20","Bay 21","21","20","MirrorAnnealed","True","2,120","Available","R152","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-21","21--21","Bay 21","21","21","MirrorAnnealed","True","2,121","Available","R153","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"M-BAY21-22","21--22","Bay 21","21","22","MirrorAnnealed","True","2,122","Available","R154","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-088","MIR 88","BFS Mirror / Mirror","0","88","MirrorAnnealed","True","30,029","Available","U29","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-087","MIR 87","BFS Mirror / Mirror","0","87","MirrorAnnealed","True","30,030","Available","U30","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-086","MIR 86","BFS Mirror / Mirror","0","86","MirrorAnnealed","True","30,031","Available","U31","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-085","MIR 85","BFS Mirror / Mirror","0","85","MirrorAnnealed","True","30,032","Available","U32","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-084","MIR 84","BFS Mirror / Mirror","0","84","MirrorAnnealed","True","30,033","Available","U33","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-083","MIR 83","BFS Mirror / Mirror","0","83","MirrorAnnealed","True","30,034","Available","U34","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-082","MIR 82","BFS Mirror / Mirror","0","82","MirrorAnnealed","True","30,035","Available","U35","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-081","MIR 81","BFS Mirror / Mirror","0","81","MirrorAnnealed","True","30,036","Available","U36","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-080","MIR 80","BFS Mirror / Mirror","0","80","MirrorAnnealed","True","30,037","Available","U37","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-079","MIR 79","BFS Mirror / Mirror","0","79","MirrorAnnealed","True","30,038","Available","U38","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-078","MIR 78","BFS Mirror / Mirror","0","78","MirrorAnnealed","True","30,039","Available","U39","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-077","MIR 77","BFS Mirror / Mirror","0","77","MirrorAnnealed","True","30,040","Available","U40","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-076","MIR 76","BFS Mirror / Mirror","0","76","MirrorAnnealed","True","30,041","Available","U41","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-075","MIR 75","BFS Mirror / Mirror","0","75","MirrorAnnealed","True","30,042","Available","U42","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-074","MIR 74","BFS Mirror / Mirror","0","74","MirrorAnnealed","True","30,043","Available","U43","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-073","MIR 73","BFS Mirror / Mirror","0","73","MirrorAnnealed","True","30,044","Available","U44","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-072","MIR 72","BFS Mirror / Mirror","0","72","MirrorAnnealed","True","30,045","Available","U45","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-071","MIR 71","BFS Mirror / Mirror","0","71","MirrorAnnealed","True","30,046","Available","U46","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-070","MIR 70","BFS Mirror / Mirror","0","70","MirrorAnnealed","True","30,047","Available","U47","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-069","MIR 69","BFS Mirror / Mirror","0","69","MirrorAnnealed","True","30,048","Available","U48","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-068","MIR 68","BFS Mirror / Mirror","0","68","MirrorAnnealed","True","30,049","Available","U49","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-067","MIR 67","BFS Mirror / Mirror","0","67","MirrorAnnealed","True","30,050","Available","U50","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-066","MIR 66","BFS Mirror / Mirror","0","66","MirrorAnnealed","True","30,055","Available","U55","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-065","MIR 65","BFS Mirror / Mirror","0","65","MirrorAnnealed","True","30,056","Available","U56","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-064","MIR 64","BFS Mirror / Mirror","0","64","MirrorAnnealed","True","30,057","Available","U57","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-063","MIR 63","BFS Mirror / Mirror","0","63","MirrorAnnealed","True","30,058","Available","U58","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-062","MIR 62","BFS Mirror / Mirror","0","62","MirrorAnnealed","True","30,059","Available","U59","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-061","MIR 61","BFS Mirror / Mirror","0","61","MirrorAnnealed","True","30,060","Available","U60","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
"MIR-060","MIR 60","BFS Mirror / Mirror","0","60","MirrorAnnealed","True","30,061","Available","U61","Mirror and BFS mirror storage. Auto-assign for delivery list headers containing MIRROR, BFS MIRROR, or ANNEALED."
